timestamp,track_id,track_point_index,target_type,range_km,range_rate_mps,velocity_mps,radial_direction,azimuth_deg,elevation_deg,altitude_m,rcs_m2,signal_strength_db,snr_db,doppler_hz,bearing_rate_deg_s,noise_floor_db,clutter_index,weather_attenuation_db,jam_state,jam_power_db,false_target_count,burn_through_flag,track_quality,confidence
2026-01-01 00:02:10,1002,22,aircraft,100.787,-217.385,217.323,incoming,193.898,12.351,7168.65,5.1545,-36.792,47.426,-1902.587,-0.1251,-85.465,0.024,0.073,none,0.0,0,1,0.939,0.922
2026-01-01 00:02:10,1003,14,aircraft,281.838,-162.802,163.884,incoming,142.599,2.903,5100.41,16.4806,-63.092,10.822,-2833.384,-0.2011,-87.533,0.171,0.532,barrage,19.521,2,1,0.714,0.741
2026-01-01 00:02:10,1005,16,aircraft,347.546,192.949,193.271,outgoing,306.025,1.46,7033.16,12.1597,-65.659,27.595,2479.848,-0.2328,-92.456,0.056,1.653,none,0.0,0,1,0.955,0.965
2026-01-01 00:02:10,1007,2,aircraft,97.671,-202.637,202.882,incoming,348.74,4.308,3603.71,6.3254,-37.724,35.705,-3621.958,0.3048,-87.176,0.07,1.098,none,0.0,0,1,0.963,0.965
2026-01-01 00:02:12,1005,17,aircraft,346.687,195.806,196.452,outgoing,306.114,2.296,6546.85,10.9109,-76.148,7.281,1350.049,-0.2466,-91.906,0.243,0.099,barrage,15.945,3,1,0.661,0.753
2026-01-01 00:02:12,1006,3,aircraft,266.786,180.594,180.536,outgoing,310.432,16.424,3465.08,6.0772,-57.384,37.578,1312.593,0.2754,-94.449,0.053,2.505,none,0.0,0,1,0.935,0.912
2026-01-01 00:02:12,1007,3,aircraft,97.255,-197.833,197.608,incoming,349.155,4.426,3569.39,6.0325,-38.746,36.692,-2956.979,0.2907,-88.902,0.107,2.597,none,0.0,0,1,0.904,0.99
2026-01-01 00:02:14,1002,23,aircraft,99.979,-210.07,210.231,incoming,193.24,12.492,7118.18,6.0574,-38.412,46.121,-2989.218,-0.1255,-85.49,0.134,1.717,none,0.0,0,1,0.923,0.891
2026-01-01 00:02:14,1005,18,aircraft,346.414,202.462,202.44,outgoing,304.076,1.033,6936.18,12.1256,-66.184,29.608,1331.244,-0.2318,-90.071,0.157,1.087,none,0.0,0,1,0.932,0.933
2026-01-01 00:02:14,1007,4,aircraft,96.694,-200.325,200.665,incoming,349.626,3.787,3523.45,6.115,-38.987,40.047,-3183.542,0.3293,-89.462,0.196,1.494,none,0.0,0,1,0.98,0.988
2026-01-01 00:02:15,1003,15,aircraft,279.227,-153.644,153.34,incoming,142.776,3.874,5009.32,17.6287,-56.053,34.34,-2258.226,-0.0135,-87.171,0.19,0.22,none,0.0,0,1,0.973,0.956
2026-01-01 00:02:16,1005,19,aircraft,347.197,203.038,202.567,outgoing,304.151,1.255,6869.09,13.1675,-64.332,27.559,2167.146,-0.2196,-90.965,0.188,0.13,none,0.0,0,1,0.977,0.959
2026-01-01 00:02:16,1007,5,aircraft,96.523,-199.702,199.252,incoming,350.524,4.324,3417.9,6.55,-37.158,34.598,-2541.3,0.3009,-90.612,0.099,2.581,none,0.0,0,1,0.932,0.957
2026-01-01 00:02:17,1006,4,aircraft,268.493,186.196,186.181,outgoing,312.81,16.495,3414.98,6.2086,-62.895,19.83,3008.952,0.3384,-94.563,0.058,2.507,spot,13.387,0,1,0.811,0.783
2026-01-01 00:02:18,1002,24,aircraft,98.214,-214.042,214.199,incoming,192.927,12.188,7137.14,5.4058,-38.122,45.551,-2130.52,-0.1301,-87.832,0.071,1.709,none,0.0,0,1,0.975,0.931
2026-01-01 00:02:18,1005,20,aircraft,347.231,204.36,204.4,outgoing,303.829,1.885,6952.99,12.5484,-66.336,26.551,1598.791,-0.23,-91.663,0.228,0.666,none,0.0,0,1,0.938,0.927
2026-01-01 00:02:18,1007,6,aircraft,96.058,-201.164,201.202,incoming,350.503,4.545,3499.75,7.4132,-36.137,35.595,-1433.547,0.29,-89.283,0.184,0.937,none,0.0,0,1,0.987,0.968
2026-01-01 00:02:19,1008,0,aircraft,346.148,208.57,208.355,outgoing,225.146,13.535,2986.02,15.0404,-65.939,30.918,2435.561,0.1084,-90.663,0.141,3.186,none,0.0,0,1,0.971,0.9
2026-01-01 00:02:20,1003,16,aircraft,277.474,-153.383,153.453,incoming,142.406,3.837,5122.08,13.4279,-57.757,35.652,-1806.951,0.0344,-87.073,0.091,3.46,none,0.0,0,1,0.98,0.938
2026-01-01 00:02:20,1007,7,aircraft,95.417,-196.929,197.147,incoming,351.789,3.629,3506.19,6.6515,-35.52,40.642,-2863.415,0.3266,-88.146,0.093,0.736,none,0.0,0,1,0.904,0.988
2026-01-01 00:02:21,1008,1,aircraft,345.776,215.623,215.639,outgoing,225.204,13.071,3137.83,14.4499,-63.859,31.536,3155.749,0.1002,-89.95,0.226,1.688,none,0.0,0,1,0.979,0.963
2026-01-01 00:02:22,1002,25,aircraft,98.711,-211.025,211.134,incoming,192.911,12.386,7259.2,5.7107,-38.247,42.257,-2420.317,-0.1483,-86.666,0.195,3.412,none,0.0,0,1,0.918,0.923
2026-01-01 00:02:22,1006,5,aircraft,268.591,183.951,184.052,outgoing,313.109,16.941,3483.66,6.4136,-56.537,34.174,1364.389,0.2498,-94.715,0.023,0.786,none,0.0,0,1,0.95,0.963
2026-01-01 00:02:22,1007,8,aircraft,94.803,-213.54,214.028,incoming,352.369,3.716,3627.02,7.2135,-42.494,17.334,-2081.325,0.3242,-88.746,0.091,0.388,deceptive,20.921,6,1,0.672,0.71
2026-01-01 00:02:23,1008,2,aircraft,348.339,217.961,218.18,outgoing,225.655,12.089,3233.21,14.4585,-75.197,6.813,3057.747,0.1095,-90.749,0.158,3.226,barrage,14.625,1,1,0.656,0.761
2026-01-01 00:02:24,1007,9,aircraft,92.39,-203.125,203.659,incoming,352.219,4.924,3538.66,7.6954,-43.736,18.591,-2578.943,0.3435,-89.616,0.238,0.098,barrage,20.922,2,1,0.757,0.7
2026-01-01 00:02:25,1003,17,aircraft,279.276,-154.741,154.584,incoming,142.697,4.288,5231.18,14.823,-54.446,39.812,-2233.604,0.003,-86.037,0.03,0.734,none,0.0,0,1,0.922,0.963
2026-01-01 00:02:25,1008,3,aircraft,348.676,213.884,213.941,outgoing,225.721,13.331,3074.54,13.6593,-67.58,29.362,1408.821,0.0836,-91.75,0.242,2.561,none,0.0,0,1,0.921,0.965
2026-01-01 00:02:26,1002,26,aircraft,98.066,-219.073,218.528,incoming,191.144,11.173,7800.39,5.1645,-48.47,21.334,-2010.45,-0.2648,-86.153,0.051,3.172,barrage,13.127,3,1,0.584,0.807
2026-01-01 00:02:26,1007,10,aircraft,94.014,-204.899,204.962,incoming,353.471,4.522,3491.47,6.2104,-37.637,36.172,-2612.754,0.2976,-89.394,0.05,2.18,none,0.0,0,1,0.917,0.93
2026-01-01 00:02:27,1006,6,aircraft,270.683,185.022,184.192,outgoing,313.975,16.328,3676.48,5.4113,-64.788,14.052,2716.943,0.3364,-95.367,0.142,3.051,deceptive,16.256,5,1,0.69,0.791
2026-01-01 00:02:27,1008,4,aircraft,348.518,220.621,220.849,outgoing,226.458,12.751,3210.06,16.8507,-77.646,4.631,3402.835,0.0193,-92.715,0.155,0.208,barrage,17.859,1,1,0.687,0.818
2026-01-01 00:02:28,1007,11,aircraft,94.834,-195.651,196.278,incoming,355.372,3.393,3612.8,7.5516,-47.907,9.676,-2919.773,0.3151,-88.824,0.161,0.877,barrage,20.593,1,1,0.71,0.75
2026-01-01 00:02:29,1008,5,aircraft,347.09,207.955,208.147,outgoing,225.957,12.72,3117.89,11.7194,-66.29,29.138,2155.674,0.1139,-92.107,0.076,2.078,none,0.0,0,1,0.948,0.982
2026-01-01 00:02:30,1002,27,aircraft,96.193,-206.229,206.353,incoming,191.308,12.464,7048.52,5.9287,-38.099,44.125,-1919.584,-0.0858,-87.553,0.048,3.191,none,0.0,0,1,0.911,0.955
2026-01-01 00:02:30,1003,18,aircraft,279.073,-151.61,151.529,incoming,142.957,3.748,5168.61,17.1944,-54.88,38.536,-2311.574,0.0388,-88.565,0.047,0.391,none,0.0,0,1,0.979,0.959
2026-01-01 00:02:30,1007,12,aircraft,93.109,-198.56,198.865,incoming,354.458,4.55,3507.19,6.6735,-38.115,38.72,-2180.002,0.2941,-88.756,0.146,2.146,none,0.0,0,1,0.966,0.953
2026-01-01 00:02:31,1008,6,aircraft,346.226,210.439,210.563,outgoing,226.249,12.779,3042.53,12.5633,-62.92,31.033,2439.64,0.1167,-91.742,0.228,0.138,none,0.0,0,1,0.974,0.892
2026-01-01 00:02:32,1006,7,aircraft,270.869,192.003,192.022,outgoing,314.993,17.022,3494.01,6.0455,-66.319,16.38,2854.412,0.1549,-94.095,0.16,1.525,deceptive,11.261,2,1,0.783,0.804
2026-01-01 00:02:32,1007,13,aircraft,92.776,-199.103,198.969,incoming,355.296,4.344,3504.76,6.5921,-38.672,36.46,-2466.485,0.2966,-89.941,0.217,2.518,none,0.0,0,1,0.96,0.879
2026-01-01 00:02:33,1008,7,aircraft,349.401,203.873,203.76,outgoing,226.158,13.735,2976.71,12.6883,-64.92,31.035,3247.737,0.0801,-91.453,0.197,2.708,none,0.0,0,1,0.967,0.924
2026-01-01 00:02:33,1009,0,aircraft,299.653,-254.548,254.689,incoming,341.195,16.832,2973.62,19.4235,-69.178,-6.466,-4557.315,-0.4464,-94.112,0.035,1.591,barrage,25.484,1,1,0.647,0.721
2026-01-01 00:02:34,1002,28,aircraft,96.074,-207.136,207.298,incoming,191.18,12.37,7148.18,6.323,-36.606,45.343,-2399.305,-0.1063,-87.476,0.183,1.197,none,0.0,0,1,0.948,0.894
2026-01-01 00:02:34,1007,14,aircraft,91.415,-190.695,190.284,incoming,354.865,4.166,3604.23,7.2063,-49.633,15.859,-1527.116,0.3228,-87.744,0.205,1.299,barrage,20.196,2,1,0.706,0.699
2026-01-01 00:02:35,1003,19,aircraft,275.086,-150.314,150.711,incoming,142.945,3.482,5121.24,14.5283,-57.601,34.196,-2650.258,0.0308,-87.362,0.114,3.032,none,0.0,0,1,0.96,0.927
2026-01-01 00:02:35,1008,8,aircraft,347.824,209.259,208.957,outgoing,226.344,12.341,2966.94,13.6034,-67.606,28.998,2867.491,0.1117,-92.983,0.198,2.44,none,0.0,0,1,0.958,0.946
2026-01-01 00:02:35,1009,1,aircraft,305.226,-254.331,253.891,incoming,339.688,17.28,3142.47,14.4154,-72.521,-4.534,-3026.049,-0.4168,-94.122,0.166,3.285,barrage,20.424,1,1,0.7,0.691
2026-01-01 00:02:36,1007,15,aircraft,92.041,-209.603,209.54,incoming,355.79,4.273,3498.84,6.5964,-36.214,39.712,-3756.5,0.3012,-89.915,0.047,0.972,none,0.0,0,1,0.966,0.92
2026-01-01 00:02:37,1006,8,aircraft,274.047,185.014,186.134,outgoing,317.093,15.339,3475.76,5.1537,-64.458,16.21,1342.218,0.3164,-94.814,0.064,0.992,spot,12.323,0,1,0.819,0.838
2026-01-01 00:02:37,1008,9,aircraft,343.732,202.069,202.417,outgoing,225.956,12.219,3036.92,17.4571,-74.029,13.157,1750.151,0.1067,-91.292,0.16,0.534,spot,17.813,0,1,0.761,0.756
2026-01-01 00:02:37,1009,2,aircraft,302.775,-255.889,256.088,incoming,339.936,17.046,3010.86,17.9427,-60.062,22.255,-4267.168,-0.4808,-93.295,0.245,3.029,none,0.0,0,1,0.971,0.873
2026-01-01 00:02:38,1002,29,aircraft,94.882,-212.611,212.456,incoming,190.783,13.102,7147.69,5.4011,-37.763,46.542,-1632.925,-0.1021,-85.397,0.121,1.664,none,0.0,0,1,0.947,0.937
2026-01-01 00:02:38,1007,16,aircraft,91.804,-204.837,204.956,incoming,356.954,4.163,3559.12,5.9773,-35.72,39.797,-1773.047,0.2796,-88.445,0.048,0.503,none,0.0,0,1,0.962,0.92
2026-01-01 00:02:39,1008,10,aircraft,348.496,209.615,209.237,outgoing,227.19,13.153,3063.56,13.2759,-67.333,26.616,1894.539,0.1011,-91.431,0.125,3.21,none,0.0,0,1,0.97,0.912
2026-01-01 00:02:39,1009,3,aircraft,303.169,-263.343,263.49,incoming,338.197,17.473,3001.96,15.8095,-58.972,22.562,-2378.123,-0.4875,-94.521,0.1,1.945,none,0.0,0,1,0.982,0.99
2026-01-01 00:02:40,1003,20,aircraft,276.531,-149.424,149.259,incoming,143.076,3.214,5204.36,13.9611,-54.563,36.448,-2631.892,0.0736,-87.352,0.022,1.601,none,0.0,0,1,0.947,0.973
2026-01-01 00:02:40,1007,17,aircraft,90.648,-206.878,206.783,incoming,357.693,4.089,3458.04,7.2228,-37.281,35.746,-1371.122,0.295,-88.257,0.062,2.715,none,0.0,0,1,0.937,0.99
2026-01-01 00:02:41,1008,11,aircraft,351.259,211.66,211.525,outgoing,226.777,13.083,3164.29,12.4821,-77.031,6.945,2103.723,0.057,-92.485,0.091,1.355,barrage,12.994,3,1,0.782,0.799
2026-01-01 00:02:41,1009,4,aircraft,303.891,-256.833,256.561,incoming,337.594,17.291,3009.5,18.4202,-59.011,21.992,-2726.527,-0.4975,-93.879,0.124,2.025,none,0.0,0,1,0.946,0.957
2026-01-01 00:02:42,1006,9,aircraft,271.587,189.243,189.461,outgoing,318.345,16.52,3528.96,6.2302,-59.556,33.728,3290.115,0.279,-95.328,0.208,2.986,none,0.0,0,1,0.97,0.904
2026-01-01 00:02:42,1007,18,aircraft,91.185,-206.559,206.576,incoming,357.612,4.261,3544.74,6.5014,-37.864,38.168,-3485.753,0.3041,-88.878,0.145,1.721,none,0.0,0,1,0.956,0.956
2026-01-01 00:02:43,1008,12,aircraft,352.258,203.346,203.251,outgoing,227.157,13.037,3045.02,12.0447,-66.705,32.572,3005.476,0.1124,-91.554,0.105,0.94,none,0.0,0,1,0.99,0.894
2026-01-01 00:02:43,1009,5,aircraft,301.697,-254.488,256.059,incoming,336.742,17.268,3001.31,18.4574,-69.932,-1.673,-2541.795,-0.5221,-94.284,0.154,2.353,deceptive,17.885,5,1,0.645,0.745
2026-01-01 00:02:44,1007,19,aircraft,90.151,-204.077,204.407,incoming,358.459,4.109,3493.4,6.3655,-37.548,37.672,-3458.155,0.2618,-88.135,0.021,2.697,none,0.0,0,1,0.968,0.99
2026-01-01 00:02:45,1003,21,aircraft,276.798,-145.338,145.433,incoming,143.402,3.454,5163.95,18.5024,-54.831,34.044,-2592.688,0.0435,-87.162,0.084,0.715,none,0.0,0,1,0.95,0.951
2026-01-01 00:02:45,1008,13,aircraft,349.039,213.582,213.204,outgoing,226.493,12.67,2828.92,14.3904,-73.717,10.239,2400.626,0.171,-91.652,0.029,2.498,spot,17.639,0,1,0.834,0.805
2026-01-01 00:02:45,1009,6,aircraft,301.647,-266.745,266.399,incoming,336.092,16.958,2918.65,15.7942,-58.478,21.972,-3958.623,-0.4947,-94.419,0.094,1.56,none,0.0,0,1,0.956,0.938
2026-01-01 00:02:47,1006,10,aircraft,272.1,185.939,186.157,outgoing,319.881,15.718,3469.61,6.144,-59.508,32.512,1152.12,0.2689,-94.298,0.246,1.973,none,0.0,0,1,0.961,0.851
2026-01-01 00:02:47,1008,14,aircraft,352.855,200.5,200.505,outgoing,227.641,12.993,2992.32,14.9519,-64.854,32.907,2972.777,0.0761,-92.152,0.036,2.186,none,0.0,0,1,0.94,0.977
2026-01-01 00:02:47,1009,7,aircraft,304.7,-258.335,258.496,incoming,335.714,17.346,2846.57,17.1887,-68.672,2.16,-3458.571,-0.4773,-93.213,0.235,0.168,barrage,12.744,2,0,0.732,0.806
2026-01-01 00:02:49,1008,15,aircraft,353.517,204.453,204.857,outgoing,228.36,12.925,3024.97,13.0564,-65.62,29.323,2227.606,0.0988,-91.496,0.236,0.984,none,0.0,0,1,0.943,0.896
2026-01-01 00:02:49,1009,8,aircraft,300.847,-263.128,263.466,incoming,334.203,17.634,3067.82,16.0984,-57.282,21.978,-4419.592,-0.5026,-96.039,0.241,1.469,none,0.0,0,1,0.959,0.944
2026-01-01 00:02:51,1008,16,aircraft,354.105,202.176,202.044,outgoing,227.863,12.832,3041.81,14.0798,-65.542,32.194,2759.025,0.1082,-90.832,0.225,2.153,none,0.0,0,1,0.941,0.926
2026-01-01 00:02:51,1009,9,aircraft,299.559,-257.425,257.446,incoming,333.16,17.439,2960.65,15.6848,-58.272,24.629,-1608.217,-0.5226,-93.526,0.207,1.478,none,0.0,0,1,0.929,0.919
2026-01-01 00:02:52,1006,11,aircraft,266.386,184.577,183.169,outgoing,323.072,16.748,3343.87,5.3396,-74.579,7.217,1401.466,0.2065,-95.456,0.141,2.447,barrage,12.77,3,1,0.598,0.774
2026-01-01 00:02:53,1008,17,aircraft,352.941,198.343,198.419,outgoing,228.497,12.81,3046.49,14.6395,-68.261,27.51,1441.43,0.1413,-92.198,0.226,2.246,none,0.0,0,1,0.956,0.892
2026-01-01 00:02:53,1009,10,aircraft,299.937,-270.29,269.971,incoming,331.961,17.134,3020.1,16.6108,-56.654,26.837,-3918.588,-0.4823,-94.012,0.158,0.811,none,0.0,0,1,0.931,0.91
2026-01-01 00:02:55,1008,18,aircraft,355.882,196.601,196.782,outgoing,228.572,13.158,3026.36,12.6764,-65.448,29.427,1449.816,0.0925,-92.61,0.167,1.163,none,0.0,0,1,0.924,0.862
2026-01-01 00:02:55,1009,11,aircraft,299.311,-263.242,263.109,incoming,331.261,16.905,3023.83,17.3368,-58.471,24.15,-3772.962,-0.4526,-92.91,0.172,0.593,none,0.0,0,1,0.948,0.919
2026-01-01 00:02:56,1010,0,drone,95.89,-18.12,18.26,incoming,10.891,8.036,1007.0,0.7156,-46.278,47.443,-168.805,-0.0415,-83.592,0.211,3.307,none,0.0,0,1,0.971,0.949
2026-01-01 00:02:57,1006,12,aircraft,276.819,195.539,195.401,outgoing,322.391,16.466,3511.08,6.6078,-57.908,35.623,1491.728,0.2564,-95.334,0.099,1.959,none,0.0,0,1,0.951,0.972
2026-01-01 00:02:57,1008,19,aircraft,351.417,196.446,196.337,outgoing,228.471,12.668,3012.71,13.7118,-65.902,30.151,1507.58,0.103,-93.41,0.222,1.171,none,0.0,0,1,0.954,0.963
2026-01-01 00:02:57,1009,12,aircraft,296.554,-257.893,257.871,incoming,329.757,17.54,3015.28,17.8014,-57.928,24.091,-4045.036,-0.4733,-93.78,0.219,1.825,none,0.0,0,1,0.938,0.928
2026-01-01 00:02:58,1010,1,drone,96.84,-19.196,18.562,incoming,10.632,8.675,978.17,0.5781,-55.707,30.439,-166.572,0.1029,-86.508,0.071,0.237,barrage,15.499,2,0,0.697,0.782
2026-01-01 00:02:59,1008,20,aircraft,354.103,193.806,193.977,outgoing,228.86,12.323,3040.35,12.1722,-66.626,29.489,3159.881,0.1124,-91.762,0.189,2.766,none,0.0,0,1,0.946,0.894
2026-01-01 00:02:59,1009,13,aircraft,296.096,-258.124,257.974,incoming,329.389,16.172,2983.02,13.647,-68.307,5.606,-3435.196,-0.3614,-94.496,0.067,3.455,spot,8.656,0,1,0.795,0.833
2026-01-01 00:03:00,1010,2,drone,96.468,-21.731,22.008,incoming,10.451,7.879,1010.76,0.6078,-44.356,46.429,-329.664,-0.0266,-84.745,0.029,1.869,none,0.0,0,1,0.939,0.916
2026-01-01 00:03:01,1009,14,aircraft,297.6,-265.549,265.64,incoming,327.834,17.367,2962.43,18.2302,-57.671,21.918,-4669.327,-0.457,-93.57,0.06,0.769,none,0.0,0,1,0.965,0.913
2026-01-01 00:03:02,1006,13,aircraft,275.471,216.95,215.795,outgoing,323.865,16.868,3555.38,5.1264,-66.432,7.86,1565.113,0.172,-95.019,0.227,0.838,barrage,17.44,1,1,0.763,0.711
2026-01-01 00:03:02,1010,3,drone,95.904,-24.196,24.407,incoming,10.303,8.204,1008.75,0.7204,-44.034,51.578,-360.587,-0.0834,-83.891,0.111,0.653,none,0.0,0,1,0.953,0.965
2026-01-01 00:03:03,1009,15,aircraft,295.656,-264.422,264.518,incoming,327.035,17.056,3146.03,16.6144,-58.975,22.274,-2226.447,-0.4375,-95.055,0.205,2.957,none,0.0,0,1,0.933,0.871
2026-01-01 00:03:04,1010,4,drone,96.501,-26.269,25.88,incoming,10.399,8.753,986.08,0.7462,-45.69,48.483,-297.932,-0.0919,-86.243,0.188,1.903,none,0.0,0,1,0.951,0.933
2026-01-01 00:03:05,1009,16,aircraft,295.304,-270.643,270.478,incoming,325.911,17.704,2950.58,14.0186,-58.846,21.758,-2947.373,-0.475,-92.592,0.057,1.865,none,0.0,0,1,0.918,0.937
2026-01-01 00:03:06,1010,5,drone,96.718,-27.598,27.631,incoming,10.062,7.732,1010.12,0.6911,-45.946,48.994,-251.876,-0.0411,-85.827,0.048,3.176,none,0.0,0,1,0.92,0.945
2026-01-01 00:03:07,1006,14,aircraft,277.071,199.043,199.01,outgoing,325.545,16.7,3574.67,6.1374,-58.945,30.515,1500.34,0.2887,-93.823,0.136,2.435,none,0.0,0,1,0.981,0.964
2026-01-01 00:03:07,1009,17,aircraft,288.549,-261.294,262.278,incoming,325.447,17.034,3036.35,17.1283,-69.788,-9.039,-2977.773,-0.4349,-94.731,0.136,3.496,barrage,26.092,2,0,0.686,0.713
2026-01-01 00:03:08,1010,6,drone,95.897,-29.448,29.496,incoming,9.872,9.163,988.97,0.7187,-45.612,46.931,-397.384,-0.0683,-84.831,0.134,2.325,none,0.0,0,1,0.978,0.99
2026-01-01 00:03:09,1009,18,aircraft,292.616,-275.907,276.086,incoming,323.91,17.576,3048.33,16.4749,-58.37,23.255,-2873.708,-0.457,-94.263,0.117,2.588,none,0.0,0,1,0.947,0.946
2026-01-01 00:03:10,1010,7,drone,95.919,-31.119,31.071,incoming,9.351,8.59,993.39,0.7598,-42.956,47.825,-489.59,-0.0924,-87.257,0.023,0.213,none,0.0,0,1,0.949,0.99
2026-01-01 00:03:10,1011,0,drone,55.698,24.036,24.22,outgoing,196.856,11.535,647.03,0.3922,-43.569,34.509,260.616,0.2927,-88.767,0.072,1.719,none,0.0,0,1,0.934,0.925
2026-01-01 00:03:11,1009,19,aircraft,288.894,-276.697,276.13,incoming,323.568,16.651,3091.47,15.8714,-63.343,9.083,-3114.539,-0.5405,-93.514,0.061,0.652,deceptive,15.121,5,1,0.74,0.873
2026-01-01 00:03:12,1006,15,aircraft,276.329,202.435,202.2,outgoing,326.847,16.422,3497.43,6.0631,-59.542,34.592,1759.571,0.2752,-93.963,0.025,2.823,none,0.0,0,1,0.956,0.907
2026-01-01 00:03:12,1010,8,drone,96.575,-34.255,33.404,incoming,9.102,8.049,1034.37,0.5699,-53.789,27.481,-460.31,-0.0706,-84.708,0.214,1.904,barrage,16.768,1,1,0.679,0.763
2026-01-01 00:03:13,1009,20,aircraft,294.725,-278.066,276.903,incoming,321.603,17.385,3033.36,14.2202,-67.797,-3.66,-2485.575,-0.4152,-93.865,0.021,3.469,barrage,27.968,2,0,0.62,0.671
2026-01-01 00:03:13,1011,1,drone,55.772,25.486,25.813,outgoing,197.341,11.647,648.84,0.4736,-40.002,36.226,260.397,0.3063,-88.331,0.075,1.624,none,0.0,0,1,0.95,0.947
2026-01-01 00:03:14,1010,9,drone,95.287,-34.54,34.643,incoming,9.892,7.674,1018.52,0.6249,-45.133,51.005,-271.96,-0.0572,-85.489,0.099,2.171,none,0.0,0,1,0.959,0.955
2026-01-01 00:03:16,1010,10,drone,94.137,-35.353,35.934,incoming,11.302,8.124,1102.37,0.8782,-49.012,36.106,-530.902,0.0087,-84.813,0.093,0.139,spot,11.855,0,1,0.847,0.803
2026-01-01 00:03:16,1011,2,drone,56.172,26.326,26.586,outgoing,198.55,11.87,627.52,0.4157,-40.297,37.039,164.482,0.289,-89.137,0.079,2.578,none,0.0,0,1,0.927,0.901
2026-01-01 00:03:17,1006,16,aircraft,280.588,206.682,206.528,outgoing,328.499,16.623,3465.57,6.6698,-60.095,35.514,2109.806,0.2944,-95.595,0.123,2.329,none,0.0,0,1,0.96,0.873
2026-01-01 00:03:18,1010,11,drone,95.315,-39.109,39.006,incoming,9.777,8.272,997.27,0.799,-45.269,47.852,-429.762,-0.0405,-85.878,0.243,0.864,none,0.0,0,1,0.926,0.921
2026-01-01 00:03:19,1011,3,drone,55.89,28.554,28.263,outgoing,199.383,11.723,626.69,0.4131,-42.345,36.746,439.401,0.3217,-88.095,0.205,2.85,none,0.0,0,1,0.968,0.897
2026-01-01 00:03:20,1010,12,drone,94.751,-40.757,40.789,incoming,9.436,8.349,1001.6,0.7085,-45.96,49.383,-486.888,-0.0821,-85.77,0.113,2.458,none,0.0,0,1,0.954,0.928
2026-01-01 00:03:22,1006,17,aircraft,279.55,203.822,203.785,outgoing,329.663,16.323,3626.32,6.0229,-60.263,33.101,3467.688,0.2579,-94.76,0.029,1.438,none,0.0,0,1,0.956,0.964
2026-01-01 00:03:22,1010,13,drone,95.055,-42.598,42.65,incoming,8.799,8.155,991.33,0.6539,-44.536,50.196,-336.631,-0.0415,-84.401,0.157,1.276,none,0.0,0,1,0.911,0.865
2026-01-01 00:03:22,1011,4,drone,56.212,29.473,29.503,outgoing,199.927,11.409,621.92,0.4726,-39.522,38.462,293.046,0.2806,-86.049,0.124,1.457,none,0.0,0,1,0.931,0.932
2026-01-01 00:03:24,1010,14,drone,96.17,-44.274,44.018,incoming,8.586,7.563,971.38,0.723,-60.414,20.501,-788.024,-0.144,-84.046,0.123,3.186,barrage,24.643,1,0,0.618,0.668
2026-01-01 00:03:25,1011,5,drone,56.492,31.231,31.197,outgoing,201.2,11.388,672.68,0.4748,-39.211,39.597,498.795,0.2668,-87.196,0.08,0.991,none,0.0,0,1,0.968,0.907
2026-01-01 00:03:26,1010,15,drone,94.475,-45.412,45.346,incoming,8.962,8.243,972.73,0.6977,-43.265,48.856,-340.241,-0.0886,-84.88,0.077,0.076,none,0.0,0,1,0.954,0.929
2026-01-01 00:03:27,1006,18,aircraft,281.425,203.905,203.91,outgoing,331.276,16.491,3552.49,5.8791,-59.773,30.019,1509.601,0.2591,-95.438,0.169,2.035,none,0.0,0,1,0.96,0.99
2026-01-01 00:03:28,1010,16,drone,94.531,-47.432,47.39,incoming,8.849,7.649,965.46,0.6649,-55.027,29.243,-574.871,0.1216,-85.511,0.106,3.206,spot,13.281,0,1,0.768,0.853
2026-01-01 00:03:28,1011,6,drone,56.521,32.194,31.894,outgoing,202.118,12.262,634.03,0.4678,-42.159,37.959,280.209,0.3011,-88.304,0.149,3.077,none,0.0,0,1,0.953,0.939
2026-01-01 00:03:28,1012,0,drone,43.254,25.267,25.248,outgoing,57.405,0.657,923.53,0.2432,-39.528,34.756,444.804,0.086,-83.313,0.076,0.549,none,0.0,0,1,0.931,0.916
2026-01-01 00:03:30,1010,17,drone,94.354,-49.762,49.863,incoming,8.741,8.455,1005.69,0.7103,-44.499,46.351,-787.518,-0.0433,-84.65,0.06,3.432,none,0.0,0,1,0.939,0.975
2026-01-01 00:03:30,1012,1,drone,43.39,24.487,24.456,outgoing,58.541,0.898,908.02,0.233,-41.806,33.21,146.817,0.0839,-84.997,0.06,0.684,none,0.0,0,1,0.97,0.99
2026-01-01 00:03:31,1011,7,drone,56.441,32.903,32.96,outgoing,202.789,11.498,656.08,0.3681,-41.893,36.303,296.397,0.3049,-85.631,0.217,0.274,none,0.0,0,1,0.97,0.958
2026-01-01 00:03:32,1006,19,aircraft,284.618,211.728,211.696,outgoing,331.838,16.294,3439.08,5.5267,-58.795,34.945,1428.787,0.2692,-94.831,0.056,0.135,none,0.0,0,1,0.982,0.904
2026-01-01 00:03:32,1010,18,drone,94.38,-52.13,52.417,incoming,8.805,7.881,1020.73,0.6506,-45.888,47.964,-903.927,-0.0605,-84.851,0.19,1.928,none,0.0,0,1,0.95,0.896
